Station Code,State,Temperature min,Temperature max,pH min,pH max,Conductivity min,Conductivity max,BOD min,BOD max,Nitrate + Nitrite min,Nitrate + Nitrite max,Fecal Coliform min,Fecal Coliform max,Total Coliform min,Total Coliform max,Year
2964,RAJASTHAN,27,28,7.6,8.2,640,2100,1,1.6,0.4,1.1,3,3,3,3,2016
2965,RAJASTHAN,24,25,7.8,8.6,6900,10100,4,7.6,2.9,4.9,3,3,3,4,2016
2966,RAJASTHAN,23,23,8,8.6,5600,7000,3.9,6.4,3.1,4,3,3,3,4,2016
2967,RAJASTHAN,23,24,7.7,8.3,3400,8700,2.5,12.3,2.4,3.7,3,3,3,4,2016
2968,RAJASTHAN,22,25,8.1,8.4,3100,7300,3,8.5,3.2,4.7,3,3,3,9,2016
2969,RAJASTHAN,27,28,7.3,7.4,900,920,1.4,1.6,1.4,2.2,3,3,3,3,2016
2970,RAJASTHAN,27,29,7.1,7.7,1720,1740,1.2,1.5,2,2.2,3,3,3,3,2016
2971,RAJASTHAN,28,29,7.5,7.8,2200,2200,1.1,1.5,1.5,3,3,3,3,3,2016
2972,RAJASTHAN,28,30,7.5,7.7,2700,2700,2,2.2,3.1,3.2,3,3,3,3,2016
2973,RAJASTHAN,27,28,7.5,7.7,3200,5000,1.4,1.9,4.2,5,3,3,3,3,2016
2974,RAJASTHAN,27,29,8.2,8.3,1500,2000,1.3,2.3,1.8,2.1,3,3,3,3,2016
2975,RAJASTHAN,28,29,7.4,7.5,3100,3900,1.4,2.3,2.8,3,3,3,3,3,2016
2976,RAJASTHAN,16,31,8.2,8.7,7800,9100,22.1,26.4,3.7,10.3,75,150,210,2400,2016
2977,RAJASTHAN,27.3,29.6,7.6,8,20000,21000,2.8,3,9.8,16,3,3,4,4,2016
2982,RAJASTHAN,27.8,32.6,7.4,7.8,700,9000,2.3,2.9,1.5,10.3,3,3,4,4,2016
2985,RAJASTHAN,28.1,32.3,6.9,7.3,12000,13100,2.8,3.2,12,12.3,3,3,4,4,2016
2988,RAJASTHAN,28,30,8,8.1,5800,8000,1.9,2,9.2,11,3,3,3,3,2016
2991,RAJASTHAN,29,29,7.8,7.8,11600,11600,2.3,2.3,5.1,5.1,3,3,4,4,2016
2991,RAJASTHAN,30,30,7.7,7.7,12000,12000,1.1,1.1,1.9,1.9,,,4,4,2016
2993,RAJASTHAN,28,30,7.9,8.4,1800,11100,1.4,3.8,1.9,8,3,3,4,4,2016
3001,RAJASTHAN,26,26,6.9,7.8,1900,2000,1.6,2.2,1.7,2.1,3,3,3,3,2016
3002,RAJASTHAN,27,28,7.6,7.9,1080,1100,1.7,2.2,1.5,1.6,3,3,3,3,2016
3003,RAJASTHAN,26,27,7.3,8.4,1030,1900,2,2.2,1.4,1.7,3,3,3,3,2016
3004,RAJASTHAN,28,28,7.8,7.9,1900,2200,2.2,2.3,1.8,1.8,3,3,3,3,2016
3006,RAJASTHAN,27,29,7.8,8.1,2400,4200,0.8,1.4,2.1,2.1,3,3,3,3,2016
1405,TRIPURA,26,28,7,8.2,116,185,0,0,0.6,1,0,0,0,0,2016
1406,TRIPURA,26,28,6.7,7.8,208,352,0,0,0,0.1,0,0,0,0,2016
1730,TRIPURA,26,28,6.1,6.9,161,271,0,0,0,0.5,0,0,0,0,2016
1731,TRIPURA,26,28.5,6.2,7.1,93,117,0,0,0,0,0,0,0,0,2016
1732,TRIPURA,26,28,6.4,7,92,139,0,0,0,0,0,0,0,0,2016
1733,TRIPURA,26,28.5,6.2,7,131,174,0,0,0,0,0,0,0,0,2016
1734,TRIPURA,26,28.5,6.8,7.5,132,199,0,0,0,0,0,0,0,0,2016
1746,UTTAR PRADESH,20,22,7.6,7.7,811,811,,,0.1,0.2,,,,,2016
1747,UTTAR PRADESH,18,22,7.8,7.8,852,859,,,0.2,0.2,,,,,2016
1754,UTTAR PRADESH,21,21,7,7,769,769,,,0.5,0.5,,,,,2016
1755,UTTAR PRADESH,21,21,7.4,7.4,1318,1318,,,0.5,0.5,,,,,2016
1756,UTTAR PRADESH,27,27,7.5,7.5,452,452,,,3.8,3.8,,,,,2016
1758,UTTAR PRADESH,26.5,26.5,7.5,7.5,508,508,,,3.6,3.6,,,,,2016
1759,UTTAR PRADESH,24.3,24.6,7.3,7.7,743,785,0.2,0.3,1.3,1.4,,,,,2016
2467,UTTAR PRADESH,26.5,26.5,7.5,7.5,520,520,,,3.2,3.2,,,,,2016
2468,UTTAR PRADESH,27.5,27.5,7.5,7.5,485,485,,,3.5,3.5,,,,,2016
2469,UTTAR PRADESH,24.3,24.5,7.2,7.4,1256,1264,0.3,0.4,1.5,1.5,,,,,2016
2470,UTTAR PRADESH,24.4,24.6,7.2,7.3,1475,1604,0.4,0.5,1.6,1.7,,,,,2016
3447,UTTARAKHAND,24,28,7.6,7.7,310,320,1.4,1.6,0,0,,,,,2016
1766,WEST BENGAL,29,30,8,8.6,739,847,0.4,0.9,0.4,1.1,,,,,2016
1767,WEST BENGAL,29,29,7.5,7.5,989,1023,0.6,0.8,0.7,1.3,,,,,2016
1768,WEST BENGAL,26,28,7,7.3,754,790,0.5,1.5,1.4,2.2,,,,,2016
1771,WEST BENGAL,28,29,7.4,7.8,996,1084,0.7,1.1,0.9,1.2,0,0,0,0,2016
1772,WEST BENGAL,28,29,7,7.2,735,1224,0.1,1.4,0.2,0.5,0,0,0,0,2016
1773,WEST BENGAL,30,32,7.2,7.6,1930,1945,0.9,1.5,0.2,0.2,4,130,9,240,2016
1774,WEST BENGAL,28,30,7,7.4,1785,1792,0.5,2.1,0.1,0.1,,,,,2016
1775,WEST BENGAL,29,30,7,7.2,1780,1874,1.7,1.8,0.1,0.1,1,9,5,23,2016
1776,WEST BENGAL,28,31,7.2,7.4,1324,1346,1,1.4,0.1,0.1,,,,,2016
1777,WEST BENGAL,28,29,7.7,8.1,830,849,0.7,0.9,0.2,0.3,,,,,2016
1778,WEST BENGAL,31,32,7.3,8.4,683,710,2.1,3.9,0.3,0.3,,,,,2016
1779,WEST BENGAL,28,28,7.1,7.4,1130,1152,0.4,0.6,0.2,0.3,,,,,2016
1813,WEST BENGAL,27,28,7.5,7.6,548,807,1.5,1.8,0.1,1.3,,,,,2016
1931,WEST BENGAL,29,31,7.1,7.7,2045,2525,0.6,1.9,0.2,0.4,,,,,2016
1933,WEST BENGAL,30,31,7.1,7.6,1410,1469,1.6,1.8,0.1,0.2,4,280,13,500,2016
1935,WEST BENGAL,29,30,7.1,7.6,1470,1482,1.3,1.6,0.1,0.3,50,50,70,70,2016
1936,WEST BENGAL,27,30,7.2,7.7,881,897,0.3,1,0.1,0.2,,,,,2016
1937,WEST BENGAL,28,30,7.9,8,255,997,1.5,2.7,0.1,0.2,,,,,2016
1938,WEST BENGAL,28,32,6.8,8.4,1125,1786,0.1,1.4,0.2,0.6,0,0,0,0,2016
1939,WEST BENGAL,29,29,7,7.5,410,735,0.1,0.9,0.6,0.9,0,0,0,0,2016
1940,WEST BENGAL,26,28,7.1,7.3,554,836,0.5,0.8,0.3,0.9,,,,,2016
1941,WEST BENGAL,27,28,7.2,7.6,393,395,1.1,1.3,0.2,0.8,,,,,2016
1945,WEST BENGAL,23,28,7.3,7.3,558,696,0.5,0.6,0.2,0.2,0,0,0,0,2016
2515,WEST BENGAL,28,30,7.5,7.6,587,596,1.4,1.6,0.1,0.6,0,0,0,0,2016
2516,WEST BENGAL,28,29,7.2,7.7,748,754,0.7,1.1,0.3,0.7,0,0,0,0,2016
2526,WEST BENGAL,21,28,6.3,7.7,116,260,0.6,2,0.2,0.3,50,130,130,500,2016
2528,WEST BENGAL,28,29,7,7.4,371,495,0.8,2.4,0.4,0.9,,,,,2016
2529,WEST BENGAL,28.5,29,6.8,6.9,755,782,0.4,0.9,1.3,2.3,,,,,2016
2530,WEST BENGAL,66,68,9.2,9.7,526,613,1.2,1.9,0.2,0.3,,,,,2016
2533,WEST BENGAL,24.5,29,7.4,7.6,490,709,0.6,1.2,0.3,1.3,,,,,2016
2535,WEST BENGAL,25,38,7.7,7.8,461,516,0.4,0.6,0.2,0.3,,,,,2016
2536,WEST BENGAL,24,29,7,7.8,816,915,0.8,1.2,1.3,2.2,400,400,800,800,2016
2537,WEST BENGAL,25,29,6.9,7.7,364,579,0.6,0.8,1.3,2.4,,,,,2016
2538,WEST BENGAL,24,29,7,7.3,349,354,1.3,3.3,0.9,1.3,,,,,2016
2540,WEST BENGAL,24.5,30,7.2,7.4,1815,2008,0.7,0.8,0.7,1,,,,,2016
2542,WEST BENGAL,25,29,6.5,6.7,1021,1074,0.5,1.1,0.2,2.4,,,,,2016
2543,WEST BENGAL,25.5,29,5.7,8,175,193,0.5,0.6,1.6,2.3,,,,,2016
2545,WEST BENGAL,26.5,32.5,6.9,7.1,1352,1932,0.8,0.9,1.4,2.2,,,,,2016
2546,WEST BENGAL,28,30,7.3,8,921,964,0.8,1,0.1,0.1,,,,,2016
2547,WEST BENGAL,28,28,6.9,7.6,929,2012,0.9,1.9,0.5,0.6,9,80,16,110,2016
2548,WEST BENGAL,31,32,7.8,8.1,237,369,1.2,1.6,0.1,0.1,,,,,2016
26,ANDHRA PRADESH,22,23,7,7.7,1266,1636,0.4,0.4,4.2,5.2,2,2,400,400,2015
1513,ANDHRA PRADESH,22,23,7,7.4,1419,2043,,,1.3,2.4,2,2,200,400,2015
1514,ANDHRA PRADESH,23,23,7,7.4,1498,2300,2,2,0.3,5.2,2,2,400,400,2015
1516,ANDHRA PRADESH,20,20,7,8,1146,1220,,,0.4,0.7,2,2,400,600,2015
1517,ANDHRA PRADESH,26,35,7,8.2,2926,3740,1,1.7,1.3,3.2,,,16,22,2015
1518,ANDHRA PRADESH,28,34,7,8.1,3430,5240,1,3.1,1.8,4,,,18,30,2015
1519,ANDHRA PRADESH,26,30,7,8.1,744,911,0.8,1.3,1.6,3.9,,,20,30,2015
1520,ANDHRA PRADESH,26,30,8,8.4,730,889,0.8,1.6,1,2.3,,,18,22,2015
1521,ANDHRA PRADESH,27,27,8,8,1811,2038,1,1.2,1.9,7,20,93,240,2400,2015
1522,ANDHRA PRADESH,24,28,7,8.1,491,1211,1,2,0.3,2,3,15,15,1100,2015
1523,ANDHRA PRADESH,26,28,8,7.9,272,327,0.6,1,0.1,0.3,3,3,11,21,2015
1524,ANDHRA PRADESH,26,27,7,7.4,1411,1700,0.8,1,0.8,1,3,9,7,93,2015
3087,ANDHRA PRADESH,22,25,7,7.7,1858,4890,0.6,0.6,5.1,8.5,2,2,400,400,2015
3089,ANDHRA PRADESH,26,28,8,7.9,2116,2480,1,1,3.5,5.9,15,15,93,2400,2015
3090,ANDHRA PRADESH,25,27,8,7.8,1811,1903,1,1.2,6.5,9.3,9,23,93,2400,2015
3091,ANDHRA PRADESH,25,25,7,7.5,3010,3200,0.8,1.2,6.6,8.9,7,7,43,43,2015
3092,ANDHRA PRADESH,24,25,8,8,800,962,1,1,2.9,5.7,2,15,93,150,2015
3093,ANDHRA PRADESH,24,26,7,7.5,2398,2442,1,1.4,4.3,4.5,4,4,15,15,2015
1533,ASSAM,23,25,6,6.3,211,660,0.6,5,0.4,3.3,73,12000,24000,29000,2015
1534,ASSAM,22,24,6,6.9,250,626,0.6,0.8,0.4,3,73,4600,290,24000,2015
1535,ASSAM,20,25,6,7.7,258,370,1,2.7,1.9,3,0,0,36,300,2015
1536,ASSAM,20,22,7,7.1,231,238,1.3,2.6,0.1,0.2,0,0,0,0,2015
1537,ASSAM,22,24,7,8.1,87,203,0.7,2.3,0.3,4.2,0,280,0,281,2015
1538,ASSAM,22,26,5,6.1,65,72,0.8,2,1.1,1.6,0,0,0,230,2015
1539,ASSAM,26,28,7,8.2,214,587,0.9,1.2,0.1,0.1,0,0,36,72,2015
1540,ASSAM,26,27,7,6.8,34,112,0.9,1.1,0.1,4.8,0,0,0,0,2015
1541,ASSAM,25,25,7,6.6,664,664,3.4,3.4,8.7,8.7,930,930,1500,1500,2015
1542,ASSAM,24,28,7,7.4,246,761,0.8,2.3,0.6,1.7,0,750,0,1200,2015
2243,ASSAM,25,27,5,7.8,135,298,1,2.6,0.1,0.1,0,0,0,0,2015
2244,ASSAM,20,22,7,7.7,138,242,0.6,1.7,0.3,3.1,0,0,0,91,2015
2245,ASSAM,21,26,6,6.5,138,429,0.5,0.7,0.7,1.5,0,0,0,0,2015
2246,ASSAM,23,25,7,7.8,172,208,0.6,0.8,0.1,1.5,0,360,0,440,2015
2247,ASSAM,23,25,6,7.5,126,345,0.6,1.9,0.3,1.7,0,0,0,0,2015
2248,ASSAM,26,26,6,6.6,145,234,0.8,1.3,2.1,6.4,30,110,61,2100,2015
2249,ASSAM,22,28,6,6.8,112,153,0.7,0.9,0.4,2.3,0,0,0,1500,2015
2250,ASSAM,26,28,7,7.1,235,314,0.8,1.2,1.7,2.2,0,0,0,0,2015
2252,ASSAM,25,26,7,6.9,204,257,0.8,1,0.1,1,0,0,0,360,2015
2253,ASSAM,27,28,7,6.9,230,305,0.8,1.6,1,1.2,0,0,0,0,2015
2254,ASSAM,26,28,7,8.2,612,703,0.8,1.5,0.2,1.3,0,0,0,140,2015
2255,ASSAM,25,27,6,6.5,88,95,0.4,1,0.1,3.3,0,0,0,93,2015
2256,ASSAM,25,30,6,7.1,124,181,0.6,0.9,0.2,0.5,0,0,0,0,2015
2257,ASSAM,25,28,7,8.1,438,576,0.5,0.6,0.1,0.3,0,2400,140,2401,2015
2258,ASSAM,25,28,6,7.2,293,390,0.6,0.9,1.5,2.5,0,0,0,3500,2015
2262,ASSAM,25,25,6,5.9,74,74,0.7,0.7,0.1,0.1,,,,,2015
2263,ASSAM,22,28,8,7.8,152,166,0.7,1.1,0.9,9.8,,,,,2015
2264,ASSAM,20,28,7,7.5,169,184,0.8,1.1,0.1,0.1,4300,4300,9300,9300,2015
1826,BIHAR,27,30,8,8.2,570,636,,,,,7,8,11,22,2015
1827,BIHAR,28,31,8,8.2,580,601,,,,,,,,,2015
1829,BIHAR,28,28,8,8.1,715,715,,,,,,,,,2015
1830,BIHAR,25,25,8,7.7,697,697,,,,,,,,,2015
1831,BIHAR,25,25,8,8,677,677,,,,,,,,,2015
1840,BIHAR,24,24,8,7.7,693,693,,,,,4,4,9,9,2015
2595,BIHAR,28,28,8,8.1,756,756,,,,,,,,,2015
2600,BIHAR,26,26,8,7.6,925,925,,,,,4,4,7,7,2015
3140,BIHAR,18,18,8,7.7,376,376,,,,,7,7,14,14,2015
3150,BIHAR,24,24,8,7.9,511,511,,,,,4,4,9,9,2015
3152,BIHAR,25,25,8,8.2,297,297,,,,,4,4,8,8,2015
3159,BIHAR,26,26,8,8.2,624,624,,,,,2,2,4,4,2015
2043,CHANDIGARH,26,30,7,7.8,425,1240,,,0,8,,,,,2015
2044,CHANDIGARH,25,30,7,7.4,902,990,,,7.6,9.1,,,,,2015
2045,CHANDIGARH,30,30,7.6,8,635,635,,,0.5,0.5,,,,,2015
3171,CHHATTISGARH,27,27,3,7.4,,,0.6,1.2,0.2,0.4,,,9,9,2015
3172,CHHATTISGARH,26,27,7,7.1,,,0.4,0.6,0.2,0.4,,,,,2015
3173,CHHATTISGARH,26,27,7,7.2,,,0.4,0.8,0,0,,,,,2015
3174,CHHATTISGARH,26,27,7,7.1,,,0.6,0.6,0,0,,,,,2015
2277,GOA,27,32,6,7.1,265,295,0.5,0.7,0,1.3,,,,,2015
2278,GOA,26,31,7,8,104,115,0.2,0.9,0.8,0.9,7.8,7.8,17,17,2015
2280,GOA,29,32,6,7.3,149,203,0.5,1.5,0.6,0.8,,,,,2015
2281,GOA,25,32,6,6.9,52,71,0.4,0.7,0.1,0.6,49,49,130,130,2015
2282,GOA,28,32,7,7.3,258,280,0.8,1.1,0,0.1,23,23,1.8,49,2015
3194,GOA,25,29,6,5.8,94,105,0.4,0.5,0.4,0.9,,,,,2015
1951,GUJARAT,25,30,8,8.2,506,1230,0.4,0.7,0.1,2.4,,,,,2015
1953,GUJARAT,29,30,7,7.3,927,1113,0.4,0.4,0.1,0.4,,,,,2015
1955,GUJARAT,,,8,8.3,1465,1730,1.2,2.2,0.4,4.2,,,,,2015
1956,GUJARAT,28,29,8,8.6,,,1.1,1.7,0,7.1,,,,,2015
1957,GUJARAT,27,30,8,8.6,1280,1405,1.1,2.3,0.6,4,,,,,2015
1958,GUJARAT,27,30,8,8.3,,,1.1,1.4,0.4,4.9,,,,,2015
1959,GUJARAT,24,28,8,7.8,1852,2463,2.1,5,0.5,0.8,2,2,2,2,2015
1960,GUJARAT,31,31,7,7.4,672,672,2,2,2.4,2.4,2,2,2,2,2015
1961,GUJARAT,30,30,8,7.7,840,840,2,2,1.2,1.2,2,2,2,2,2015
1965,GUJARAT,28,28,8,8,1612,1612,2,2,0.1,0.1,3,3,3,3,2015
1967,GUJARAT,28,30,8,8.1,910.2,1050,0.2,0.7,0,0,,,,,2015
1968,GUJARAT,28,31,8,7.8,742,812.8,0.2,0.6,0,0,,,,,2015
1969,GUJARAT,27,29,8,7.6,900,1072,0.2,0.4,0.2,0.8,,,,,2015
2084,GUJARAT,28,28,8,8.1,,,1.8,1.9,0,0,,,,,2015
2088,GUJARAT,28,29,7,7.8,2352,18546,1,2.7,0,0.4,2,9.2,2,38,2015
2089,GUJARAT,27,27,8,7.9,2450,2450,1.8,1.8,0,0,2,2,2,2,2015
2090,GUJARAT,28,28,7,7.9,2810,12086,0.8,2.8,0,0.1,2,4,2,9.2,2015
2091,GUJARAT,26,29,8,7.8,1966,2196,1.9,3.1,0,0.1,2,3,2,3,2015
2093,GUJARAT,26,28,8,8.2,1470,2190,0.9,2.1,0,0.2,3,3,2,9,2015
2096,GUJARAT,,,7,7.9,4128,4320,1.1,1.1,0.3,0.6,1.8,1.8,,,2015
2097,GUJARAT,28,28,8,8.5,2048,4762,1.1,1.5,0.2,0.3,1.8,1.8,1.8,1.8,2015
2098,GUJARAT,25,27,8,7.8,,,,,1.3,6.4,,,,,2015
1970,GUJARAT,24,33,8,8,,,,,0.1,3.3,,,,,2015
3208,GUJARAT,26,26,8,7.8,,,,,0.1,0.1,,,,,2015
3210,GUJARAT,26,30,7,7.8,,,0.9,2.3,0,0.2,1.8,9.1,1.8,64,2015
3211,GUJARAT,24,30,8,7.9,,,1.8,2.4,0.1,0.2,1.8,3,1.8,15,2015
3212,GUJARAT,33,34,8,8.9,1765,1790,1.3,1.7,1,5.4,1.8,1.8,1.8,1.8,2015
3213,GUJARAT,33,33,8,8.9,1178,1210,,,0.3,5.7,1.8,1.8,1.8,1.8,2015
3214,GUJARAT,33,33,8,8.9,1370,1511,,,1.3,3.7,1.8,1.8,1.8,1.8,2015
3216,GUJARAT,33,33,8,9,1964,1990,,,0,5.4,1.8,1.8,1.8,1.8,2015
3217,GUJARAT,33,34,8,9,1560,1657,,,2.4,8.8,1.8,1.8,1.8,1.8,2015
3218,GUJARAT,28,28,8,7.7,,,1.2,1.7,1.7,5.8,1.8,1.8,1.8,1.8,2015
3219,GUJARAT,25,25,8,7.6,1365,1365,,,2,2,1.8,1.8,1.8,1.8,2015
3220,GUJARAT,24,29,8,8.1,,,2,5,0.1,1.7,2,2,2,2,2015
3221,GUJARAT,29,29,7,7.4,546,546,0.8,0.8,0.7,0.7,2,2,2,2,2015
3222,GUJARAT,30,30,8,7.6,4540,4540,0.8,0.8,0.6,0.6,2,2,2,2,2015
3223,GUJARAT,28,32,8,8.2,,,1.2,2.7,0,9,1.8,1.8,1.8,1.8,2015
3224,GUJARAT,27,27,8,8.8,1246,3255,1.1,1.4,0.4,1.8,1.8,1.8,1.8,1.8,2015
3226,GUJARAT,27,30,8,8.5,,,1.2,2.6,1.8,2.2,1.8,1.8,1.8,1.8,2015
3227,GUJARAT,29,32,8,8.1,,,1.3,1.3,1.7,1.8,1.8,1.8,1.8,1.8,2015
3236,GUJARAT,28,28,9,8.5,1630,1710,1.1,1.3,0.3,0.3,1.8,1.8,1.8,1.8,2015
3237,GUJARAT,28,28,8,8.1,3212,4280,1.2,1.6,0.2,0.2,1.8,1.8,1.8,1.8,2015
3238,GUJARAT,,,8,7.9,4076,6120,3.1,5,0.9,1.2,2,2,2,2,2015
3239,GUJARAT,,,8,7.7,2120,2120,5,5,1.1,1.1,2,2,2,2,2015
3244,GUJARAT,29,29,7,7.2,4200,4200,10,10,0.2,0.2,2,2,2,2,2015
3246,GUJARAT,29,30,7,7.4,,,0.4,0.4,0,0.5,,,,,2015
3247,GUJARAT,29,30,8,7.8,,,0.4,0.4,0.4,0.5,,,,,2015
1555,HIMACHAL PRADESH,25,27,8,8,547,547,0.6,0.8,0.5,0.5,1,2,4,4,2015
1556,HIMACHAL PRADESH,20,24,7,7.9,648,672,0.4,0.6,0.6,0.7,1,2,3,5,2015
1561,HIMACHAL PRADESH,14,19,7,7.4,583,674,0.2,0.3,1,2,,,,,2015
1562,HIMACHAL PRADESH,16,16,7,8.5,616,1116,0.4,0.4,0.6,2.2,,,,,2015
1873,HIMACHAL PRADESH,17,17,7,7,347,424,0.6,0.6,0.3,0.9,,,,,2015
1874,HIMACHAL PRADESH,12,18,7,8,192,780,0.1,2,0,0.3,2,12,2,48,2015
1877,HIMACHAL PRADESH,19,19,8,7.9,284,504,0.1,0.5,0,0,,,,,2015
1878,HIMACHAL PRADESH,18,18,7,7.9,470,537,0.1,0.4,0,0,,,,,2015
1880,HIMACHAL PRADESH,25,27,7,7.9,516,712,0.8,0.8,0.6,0.6,2,2,5,5,2015
1881,HIMACHAL PRADESH,21,24,8,8.1,440,608,0.7,0.8,0.7,0.7,2,2,4,6,2015
1882,HIMACHAL PRADESH,16,17,7,7.5,885,1011,0.3,0.5,0.8,3.2,,,,,2015
2630,HIMACHAL PRADESH,16,17,8,8.3,793,937,0.2,0.4,0.3,0.4,,,,,2015
2631,HIMACHAL PRADESH,16,17,7,7.6,816,1007,0.2,0.2,0.5,3,,,,,2015
2632,HIMACHAL PRADESH,19,20,8,7.7,859,968,,,0,0.1,,,,,2015
2637,HIMACHAL PRADESH,19,19,7,7.1,1472,1486,0.4,11,0.7,4.1,,,,,2015
2638,HIMACHAL PRADESH,,,7,6.6,671,671,0.6,0.6,3.1,3.1,,,,,2015
2639,HIMACHAL PRADESH,19,19,7,6.7,110.9,181,0.2,0.3,0.3,0.9,,,,,2015
2640,HIMACHAL PRADESH,20,20,7,7.5,412,973,0.4,0.6,0.6,3.1,,,,,2015
2645,HIMACHAL PRADESH,22,23,7,7.7,648,683,0.6,0.8,0.7,0.8,1,2,4,4,2015
2646,HIMACHAL PRADESH,22,24,7,7.9,862,1639,0.7,0.8,0.7,0.8,2,2,3,7,2015
2647,HIMACHAL PRADESH,16,18,7,7.5,747,878,0.6,3,0.1,0.3,,,,,2015
19,KERALA,27,28,6,6,149,151,1.9,1.9,1.5,3.6,21,21,25,84,2015
22,KERALA,30,30,7,6.8,86,131,0.6,0.8,0.4,1.2,0,18,0,30,2015
35,KERALA,24,24,5,5.3,239,239,0.6,0.6,0.7,0.7,10,10,60,60,2015
1581,KERALA,27,28,6,6.5,335,348,1.2,1.6,0,0,60,110,110,330,2015
1582,KERALA,26,28,7,7.4,162,200,1,1,0,0,30,85,80,235,2015
1583,KERALA,23,23,5,5.2,115,115,0.5,0.5,0.6,0.6,0,0,0,0,2015
1584,KERALA,29,29,7,7.2,95,142,0.4,0.7,0.1,0.1,0,0,0,0,2015
1585,KERALA,27,28,7,7.9,338,610,1,2,1.2,4.1,43,46,63,130,2015
1586,KERALA,27,28,6,5.7,114,120,0.4,0.9,1.2,1.4,17,43,79,79,2015
1587,KERALA,27,28,6,7,228,266,0.2,5.3,6.5,7.2,12,34,58,70,2015
1588,KERALA,28,29,7,8.3,324,411,0.1,1.6,0,3.2,210,240,300,360,2015
1589,KERALA,29,30,6,7.1,280,294,0.8,2.5,0,2,,,24,24,2015
1590,KERALA,30,30,7,7,86,92,0.1,0.2,2.2,2.5,6,26,48,64,2015
1591,KERALA,28,30,5,4.8,88,110,0.2,0.6,0.1,3.6,160,160,196,196,2015
1592,KERALA,28,29,6,6.9,211,225,1.1,2.6,3.8,4.6,30,30,1000,1000,2015
2308,KERALA,27,27,6,7.1,186,283,0.1,0.5,3.1,6.2,1600,2600,2500,3200,2015
2309,KERALA,26,27,6,6.3,84,86,0.2,0.5,0.1,4.4,0,800,0,2000,2015
2310,KERALA,27,28,6,6.9,161,188,0.6,0.7,1.2,3,800,1400,1600,2200,2015
2313,KERALA,28,29,8,7.8,212,280,0.9,1.4,0.1,0.1,0,0,0,0,2015
2314,KERALA,24,24,6,6,162,162,1,1,0.9,0.9,80,80,240,240,2015
2315,KERALA,24,24,8,7.9,525,525,2,2,2.5,2.5,210,210,490,490,2015
2316,KERALA,27,29,5,5.1,39,58,0.1,0.6,0,1.8,160,160,80,216,2015
2317,KERALA,28,29,6,6.1,196,410,0.5,0.7,0.4,3.8,60,60,104,104,2015
2320,KERALA,30,30,6,7.2,180,220,0.7,2,0,0,8,8,8,20,2015
2321,KERALA,29,29,6,6.2,318,348,0.9,1.7,0.5,4.8,220,350,480,600,2015
2322,KERALA,29,29,5,7.5,232,280,0.7,1.8,2.8,2.8,20,220,160,390,2015
2323,KERALA,25,28,6,6.6,196,400,0.7,1.8,0.8,0.9,27,33,44,63,2015
2324,KERALA,28,28,5,7,51,1209,1,1.1,0.1,0.3,18,26,20,38,2015
2327,KERALA,28,29,7,8.1,800,809,0.5,1.2,0.9,1.2,200,240,340,400,2015
3463,KERALA,29,29,6,6.9,83.6,103,0,0.2,0.9,4.3,28,58,58,180,2015
3472,KERALA,28,28,6,7.1,632,1780,0.3,1.6,2.5,4.4,240,240,396,396,2015
3474,KERALA,28,29,7,7.4,190,218,0.3,1.9,2.5,2.8,600,600,900,900,2015
3475,KERALA,28,28,5,5.2,62,132,0.1,1.2,1.9,5.5,88,88,232,232,2015
52,MADHYA PRADESH,21,30,7,8.4,190,480,0.7,1.2,0.4,1.9,2,2,30,94,2015
1618,MADHYA PRADESH,32,32,7,7.4,560,560,1.2,1.2,4,4,,,,,2015
1619,MADHYA PRADESH,29,29,7,7.1,1180,1180,2.4,2.4,0.9,0.9,,,,,2015
1897,MADHYA PRADESH,24,29,7,7.2,197,1296,0.8,1.2,3.9,4.6,2,2,7,170,2015
2148,MADHYA PRADESH,,,8,8.2,4020,4020,4.2,4.2,9.3,9.3,,,500,500,2015
2149,MADHYA PRADESH,,,8,8.1,955,1370,1.4,2.5,7.1,8.5,,,,,2015
2150,MADHYA PRADESH,25,28,7,7.7,1247,1536,1,1.2,1.9,5.3,2,2,4,7,2015
2151,MADHYA PRADESH,25,28,7,7.6,1655,2414,0.8,1.4,7.1,8.5,2,2,7,14,2015
2152,MADHYA PRADESH,25,28,7,7.3,1996,2404,1.2,1.2,4.5,5.1,2,2,4,14,2015
3338,MADHYA PRADESH,34,34,8,7.6,840,840,1.2,1.2,0.7,0.7,,,,,2015
3339,MADHYA PRADESH,26,28,7,8,916,1265,1,1.1,2.8,3.5,2,2,130,140,2015
3341,MADHYA PRADESH,26,26,7,7.4,323,323,0.9,0.9,2.7,2.7,2,2,30,30,2015
3342,MADHYA PRADESH,26,28,8,7.7,466,466,0.5,0.5,1.5,1.5,2,2,6.8,6.8,2015
1634,MEGHALAYA,19,21,6,6.1,250,295,1.5,2.5,9.8,13,21,22,42,49,2015
1635,MEGHALAYA,19,21,5,5.1,260,287,2.5,3,16,20,27,31,54,63,2015
1636,MEGHALAYA,20,21,6,6.5,230,250,1,1.3,6.8,8,20,22,40,48,2015
1637,MEGHALAYA,14,21,7,6.5,110,185,0.6,1,5.2,5.4,10,10,22,31,2015
1638,MEGHALAYA,18,40,7,6.5,128,140,1.1,1.4,8.5,9.2,8,9,17,20,2015
